date,chil_r,chic_r,chil_mint,chil_maxt,chic_mint,chic_maxt,chil_h,chic_h
24/01/2005,0,22.5,23,30.5,20.5,28.5,77,43
25/01/2005,11.2,15,20.6,28.8,19,26.4,86,38
26/01/2005,3.1,0,20,26.8,18.3,24.9,82,47
27/01/2005,48.5,10.5,20.5,28.4,18.4,26,81,46
28/01/2005,0,1.4,20.7,28,18.5,25,87,49
29/01/2005,0.9,4.3,21.5,29.3,18.5,26,84,50
30/01/2005,0,0,21,28.5,16.5,26.2,74,56
31/01/2005,0,0,20.6,28.5,19.2,27.5,78,59
01/02/2005,0,0,20.5,25.9,18.6,28,77,53
02/02/2005,0,0,19.5,27.2,19.1,27.4,76,36
03/02/2005,0,0,20,28.1,19.7,27.2,82,31
04/02/2005,0,0,21,28.1,20.1,27.1,77,38
05/02/2005,0,0,20.9,29.4,18,26.5,76,37
06/02/2005,0,0,19.8,27.6,19.3,26.6,76,44
07/02/2005,1.2,1.6,18.2,26.1,16.5,26.6,79,46
08/02/2005,0,0.5,19.4,27.7,19.2,26.5,83,41
09/02/2005,0,7.7,21,28.6,19.8,29.5,67,36
10/02/2005,0.4,10.3,20.2,27.1,19.9,31.3,59,37
11/02/2005,0,0,20.2,26,19.1,32.7,51,36
12/02/2005,0,0,20.2,27.5,20.8,31.3,61,43
13/02/2005,0,0,19.3,28.3,19.7,28.3,73,45
14/02/2005,1.3,1.3,19.8,25.2,18.9,28.1,69,47
15/02/2005,5.5,3,22,26.6,21.4,28.4,70,55
16/02/2005,0,24.5,20.1,26.4,20.5,29,70,54
17/02/2005,0,0,20.4,28.2,20.3,27.8,76,46
18/02/2005,0,0,20,29.1,18.7,29.9,65,44
19/02/2005,0,0,19.8,25.6,21,28.3,63,42
20/02/2005,0,0,20.5,26.4,20.2,32.3,56,35
21/02/2005,0,0,20.8,27.7,19,32.8,46,40
22/02/2005,0,0.4,21,29.9,20.2,34,47,40
23/02/2005,0,0,22,28.8,22.9,32.9,54,31
24/02/2005,0,0,22,28.9,22,32.7,53,37
25/02/2005,0,5,22.1,25.1,23.8,31.1,66,39
26/02/2005,0,0,22.5,26.1,22.9,29.7,83,36
27/02/2005,4,46,21.8,27.6,21.7,27,83,37
28/02/2005,0,3.5,21,25.5,19.2,24.8,91,52
01/03/2005,0,0,19.9,26.7,19.8,28,79,43
02/03/2005,0,0,20.1,28.3,18.4,27,73,48
03/03/2005,0,0,19.8,26.7,15.9,26.8,67,44
04/03/2005,0,0,20.2,28,15.9,27.1,68,40
05/03/2005,0,0,20,27,17.7,27.1,62,43
06/03/2005,0,0,19.7,26.8,18.3,29.2,56,41
07/03/2005,0,0,19.6,27.5,19.9,31.8,49,44
08/03/2005,0,0,19.7,26.5,22,32.4,44,45
09/03/2005,0,0,19.8,26.7,21.7,33.6,45,41
10/03/2005,0,2.6,19.6,26.6,21.8,32,47,43
11/03/2005,0,1,19.8,25.4,21.3,32.7,48,39
12/03/2005,0,1.1,20,29.2,21.2,26.5,79,41
13/03/2005,0,0,19.4,30.9,20.4,25.5,77,50
14/03/2005,0,0,19.3,32.9,18.4,27.8,63,49
15/03/2005,0,0,19.5,31.2,15.9,27.8,54,48
16/03/2005,0,0,19.5,27.9,17.9,29,57,58
17/03/2005,0,0,19.7,27.5,17.8,30.2,57,58
18/03/2005,0,0,19.5,28.1,19,29,57,66
19/03/2005,0,0,19.6,28.6,20.8,26.7,71,64
20/03/2005,0,0,19.9,27,18.7,26,69,66
21/03/2005,0,0,20.1,29.4,17.7,29.5,61,59
22/03/2005,0,0,19.9,28.5,18.7,30.3,54,58
23/03/2005,0,0,19.8,32.2,18,29.2,53,60
24/03/2005,0,0,19.5,32.8,17.2,29.2,54,52
25/03/2005,0,0,19.8,33.9,18,28.9,57,47
26/03/2005,5.4,0,19.2,32.3,18.8,31.2,48,47
27/03/2005,0,1.5,19.6,32.3,21.2,33,43,37
28/03/2005,0,0,19.3,31.6,21,33.4,49,39
29/03/2005,0,0,19.3,29.3,21.3,28,70,40
30/03/2005,0,0,19.2,26.8,18.7,26.4,70,40
31/03/2005,0,0,19.3,24.1,18.7,29.5,64,38
01/04/2005,0,0,19,28.1,19.3,29.6,60,37
02/04/2005,0.9,7.8,18.8,26.8,19.5,33.2,47,36
03/04/2005,0,0,18.9,27.7,20.7,29.8,56,34
04/04/2005,0,0,18.9,27.4,19.8,29.8,58,36
05/04/2005,0,0,18.7,27.8,19.4,27.5,66,40
06/04/2005,0,0,18.8,29.9,18.3,25.3,69,53
07/04/2005,0,0,18.8,32.7,16.8,25.9,67,52
08/04/2005,0,0,18.9,33.3,16.4,23.8,73,44
09/04/2005,0,0,18.6,34.7,16.2,26.5,61,46
10/04/2005,0,0,18.7,32.9,15.9,26.3,61,49
11/04/2005,0,0,18.7,34,16.8,27.3,55,48
12/04/2005,0,0,18.4,26.4,16.5,30.1,46,44
13/04/2005,0,0,18,26.5,17.4,31.7,40,53
14/04/2005,0,0,17.8,28.3,19.9,28.6,50,52
15/04/2005,0,0,17.8,28.3,17.9,26.5,59,50
16/04/2005,0,0,18.3,29.2,17.5,27.1,59,54
17/04/2005,0,0,18.2,30.1,17.3,27.9,53,57
18/04/2005,0,0,17.8,29.3,16.1,28.7,43,59
19/04/2005,0,0,17.7,27.3,16.6,29.1,49,50
20/04/2005,0,0,17.7,26.8,17.2,30,41,47
21/04/2005,0,0,18,29.6,18.3,29.4,40,46
22/04/2005,0,0,18,29.9,19.6,27.2,59,46
23/04/2005,0,0,17.5,29.3,20.4,28.1,62,44
24/04/2005,0,3.7,17.9,28.8,20.5,28.7,61,49
25/04/2005,0,0,17.8,29.5,20.5,29,66,47
26/04/2005,0,3,17.6,31.8,20.1,28.7,63,44
27/04/2005,0,0,17.6,33.2,18.5,25.8,83,59
28/04/2005,0,1,17.1,33.3,17.1,23,71,70
29/04/2005,0,0,17,27.8,15.5,22.1,70,78
30/04/2005,0,0,17,26.2,15.2,23.8,61,68
01/05/2005,0,0,16.8,29.6,14.2,22.2,65,62
02/05/2005,0,0,16.6,30,15.4,23.9,68,65
03/05/2005,0,0,16.7,33.4,17.3,25.3,59,82
04/05/2005,0,0,16.6,30,15.4,25.1,59,81
05/05/2005,0,0,16.7,30,13.3,24.6,54,77
06/05/2005,0,0,16.5,28,12.7,26.9,48,73
07/05/2005,0,0,16.7,25.7,13.9,27.6,46,86
08/05/2005,0,0,16.7,26.4,16.8,26.2,57,87
09/05/2005,0,0,16.2,23.7,17.4,23.5,66,76
10/05/2005,0,0,16.1,26.6,17.2,20.9,73,66
11/05/2005,0,0,16.3,26.3,16.2,22.3,76,71
12/05/2005,0,0,16.1,27.4,16.6,25,66,69
13/05/2005,0,0,16.1,30.3,15.4,27.7,52,65
14/05/2005,0,0,15.8,31.9,17.4,26.5,51,69
15/05/2005,0,0,15.4,28.9,18.2,26.3,50,64
16/05/2005,0,0,15.8,26.7,17.9,27.8,46,63
17/05/2005,0,0,15.6,27.5,17.4,28.2,47,55
18/05/2005,0,0,15.8,28.2,17.3,25.7,57,53
19/05/2005,2.2,0,15.5,29.3,18.6,26.1,65,54
20/05/2005,0,0,15.6,29.5,15.7,23.1,81,61
21/05/2005,0,0,15.4,30.2,15.8,20.4,88,77
22/05/2005,0,0,15.7,29.8,15.9,20.3,85,68
23/05/2005,0.3,0,16,27.4,14.4,22.5,78,68
24/05/2005,10.5,0,15.5,28.4,14.8,26.3,58,72
25/05/2005,0,0,15.1,29.2,17.5,24.6,58,79
26/05/2005,0,0,15.3,29.2,15.2,22.3,63,79
27/05/2005,0,0,15.5,29.1,13.4,24.2,60,80
28/05/2005,0,0,15.9,25.7,14.6,25.7,58,88
29/05/2005,0,0,15.4,23,17.4,24.5,64,82
30/05/2005,0,0,14.6,21.7,16.1,25.8,50,79
31/05/2005,0,0,14.4,23.7,15.4,26.5,45,74
01/06/2005,0,0,14.9,22.5,15.6,25.6,49,62
02/06/2005,0,0,14.5,24.4,14.3,25.5,37,61
03/06/2005,0,0,14.3,25.2,13.9,25.1,48,59
04/06/2005,0,0,14,25.4,17.7,24.5,62,56
05/06/2005,0,0,14.3,25.1,15.6,26,54,52
06/06/2005,0,0,13.8,27.2,15.6,26,47,50
07/06/2005,0,0,14,28.1,16.4,26,50,50
08/06/2005,0,0,14.1,26.5,16.4,28.1,46,63
09/06/2005,0,0,14,23.8,16.6,26.7,41,60
10/06/2005,0,0,13.9,20.9,16,29.1,40,64
11/06/2005,0,0,13.7,21.3,18.1,23.8,62,66
12/06/2005,0,0,13.9,24.9,16.5,22.5,70,53
13/06/2005,0,0,13.6,27.6,16.2,22.4,58,54
14/06/2005,0,0,16.1,26.6,13.4,23.9,46,53
15/06/2005,0,0,13.7,26.5,14.6,27.5,47,52
16/06/2005,0,0,13.8,28.2,17.7,26.6,48,61
17/06/2005,0,0,13.8,28.3,18,24.2,59,57
18/06/2005,0,0,13.7,25.8,15.6,22.6,57,63
19/06/2005,0,0,13.8,26.7,14.5,21.6,62,61
20/06/2005,0,0,13.6,23.1,12.9,21.8,62,66
21/06/2005,0,0,13.7,19.8,15.4,23.1,65,79
22/06/2005,0,0,13.6,20,15.7,22.8,65,66
23/06/2005,0,0,13.7,22,15.1,22.6,68,63
24/06/2005,0,0,13.6,26.4,15.2,24.3,64,52
25/06/2005,0,3.4,13.6,25.7,13.1,25.2,58,53
26/06/2005,0,0,13.6,22.6,15.9,25.7,53,56
27/06/2005,0,0,13.7,24.6,17.4,25,50,55
28/06/2005,0,0,13.6,26.1,18.7,26,50,47
29/06/2005,0,0,13.8,25.3,17.3,25.2,49,54
30/06/2005,0,0,13.8,26.3,16.1,22.5,66,49
01/07/2005,0,0,14,26.9,13.7,21.4,56,53
02/07/2005,0,0,13.7,25.8,13.3,20.9,54,56
03/07/2005,0,0,13.4,25.9,13.6,22.4,63,60
04/07/2005,0,6,13.3,25.5,15.7,21.6,68,58
05/07/2005,0,4.5,13.5,24.6,14.9,21.7,68,45
06/07/2005,0,1.2,13.4,26,14.2,21.5,64,51
07/07/2005,0,0,14,26,13.1,23,59,56
08/07/2005,0,0,13.8,26.4,15.2,20.8,75,56
09/07/2005,0,0,13.8,28.5,15.4,21.5,69,54
10/07/2005,0,0,13.7,26.6,13.4,21.5,65,51
11/07/2005,0,0,13.8,29.5,14.5,23.5,62,51
12/07/2005,0,0,13.3,23.9,15.2,20.8,78,48
13/07/2005,0,0,13.3,22,15.7,21.7,75,50
14/07/2005,0,0,13,22.6,14.6,22.2,63,48
15/07/2005,0,0,12.8,24.1,13.4,23.6,57,51
16/07/2005,0,0,12.8,27.3,13.6,24.7,48,45
17/07/2005,0,0,13.2,27,14.4,22.6,48,49
18/07/2005,0,0,13.5,24.1,12.2,22.7,58,80
19/07/2005,0,0,14,22.7,14.8,24.2,56,85
20/07/2005,0,0,14,21.4,14.3,25.9,48,71
21/07/2005,0,0,13.7,21.6,16.2,28.2,41,60
22/07/2005,0,0,14,23.1,15.9,27.2,36,53
23/07/2005,0,0,14.3,22.6,15.3,25.7,45,42
24/07/2005,0,0,13.6,22.6,16.2,24.9,59,41
25/07/2005,0,0,14,23.9,16.5,23.6,59,44
26/07/2005,0,0,13.4,25.1,15.1,24.8,56,49
27/07/2005,0,0,13.4,26,17.2,28.5,46,58
28/07/2005,0,0,14.4,25.3,18.1,25.5,54,72
29/07/2005,0,0,14.1,26,14.2,24.1,54,55
30/07/2005,0,0.1,14.3,25,14.9,21.5,59,46
31/07/2005,0,0,13.8,22.3,17.5,22.8,53,51
01/08/2005,0,0,13.6,21.5,14.5,23.3,50,50
02/08/2005,0,0,13.8,20.9,14,22.3,53,61
03/08/2005,0,0,14.1,22.7,14.7,25.2,44,62
04/08/2005,0,0,14.3,21.7,16.3,25.3,44,72
05/08/2005,0,0,14.5,21.3,17.1,25.2,54,82
06/08/2005,0,0,14.6,21.3,16.5,27,50,63
07/08/2005,0,0,14.2,23,17,26.9,47,57
08/08/2005,0,0,14.1,19.8,17.8,27.9,38,55
09/08/2005,0,0,14.3,21.3,18.3,29,40,60
10/08/2005,0,0,14.4,21.4,20.2,29.2,42,59
11/08/2005,0,0,14.7,23.4,18.8,27.3,38,58
12/08/2005,0,0,14.6,20,18.4,28.2,33,58
13/08/2005,0,0,14.5,21.4,17.2,27.6,35,58
14/08/2005,0,0,14,22.5,17,27.6,40,56
15/08/2005,0,0,14.8,23.7,18,27.6,38,73
16/08/2005,0,0,14.2,24.5,18.1,27.8,40,85
17/08/2005,0,0,14.3,22.5,18.5,28.1,39,89
18/08/2005,0,0,14.8,22.7,19.5,30.3,35,80
19/08/2005,0,0,14.7,24.3,21.9,30.2,33,69
20/08/2005,0,0,14.6,25.9,18.8,29.2,35,64
21/08/2005,0,0,14.9,28.4,17.8,30.4,33,71
22/08/2005,0,0,15.1,27.1,18,24.2,61,71
23/08/2005,0,0,15.5,26.1,17.4,25.6,60,72
24/08/2005,0,0,15.6,24.8,17.7,28.6,43,64
25/08/2005,0,0,15.4,23.7,17.7,27.6,44,59
26/08/2005,0,0,15.9,25,18.3,30.2,35,63
27/08/2005,0,0,15.9,28.7,19.5,30.4,29,56
28/08/2005,0,0,15.9,25.9,20.3,30.8,30,41
29/08/2005,0,0,16,24.1,19.8,27.6,44,42
30/08/2005,0,0,15.9,21.4,18.8,28.4,43,49
31/08/2005,0,0,15.8,22.9,20,27.1,38,50
01/09/2005,0,0,16.7,23.4,17.6,27.2,33,54
02/09/2005,0,0,16.4,22.4,16.1,28.4,37,52
03/09/2005,0,0,16.6,25.1,20.9,29,35,53
04/09/2005,0,0,16.6,25.6,20.2,30.3,31,57
05/09/2005,0,0,16.5,24.9,20.9,31.2,28,59
06/09/2005,0,0,16,27,21.4,31.8,28,80
07/09/2005,0,0,15.8,26.9,20.3,28,37,82
08/09/2005,0,0,16,28.1,18.2,28.6,39,67
09/09/2005,0,0,16.6,29.7,18.4,28.2,46,65
10/09/2005,0,0,16.9,29.9,17.8,28.8,44,70
11/09/2005,0,0,16.9,28.1,16.9,28.8,45,64
12/09/2005,0,0,17.3,28.5,18.6,28.6,42,70
13/09/2005,0,0,17.8,28.1,20.7,30,37,66
14/09/2005,0,0.2,17.8,28,17.4,27.6,46,74
15/09/2005,0,0,17.4,27.9,18.6,25.2,54,67
16/09/2005,0,0,17.5,28.1,15.7,25,50,59
17/09/2005,0,0,17.5,28.6,16.2,24.2,50,62
18/09/2005,0,0,17.8,30.6,16.1,28.1,47,62
19/09/2005,0,0,17.7,30.3,19.5,29.2,44,59
20/09/2005,0,0,17.4,29.2,18.8,28.6,41,49
21/09/2005,0,0,17.8,30.6,19.5,29.8,32,45
22/09/2005,0,0,18.2,24.7,21.4,32.4,33,49
23/09/2005,0,0,18.1,26.3,22.7,32.1,34,44
24/09/2005,0,0,18.4,29,21.7,32.1,32,41
25/09/2005,0,0,18.7,28.1,23.3,31.3,38,40
26/09/2005,0,0,19.1,30.6,23.3,32.6,34,45
27/09/2005,0,0,18.5,30.4,23.2,34.3,30,51
28/09/2005,40.1,28,18.3,31.6,24.1,32.8,35,56
29/09/2005,0.5,1.5,18.7,27.8,17.4,25.6,81,53
30/09/2005,0,0,18.9,28.8,16.9,22.7,89,46
01/10/2005,0,0,18.7,27.5,17.5,27.4,65,44
02/10/2005,0,0,19.1,27.9,20,31.6,44,42
03/10/2005,0,0,18.9,28.9,22.2,32.7,36,41
04/10/2005,0,0,19.2,29.7,23.6,33.3,32,40
05/10/2005,0,0,19.3,31,23.2,33.8,28,44
06/10/2005,0,0,19.6,31.7,23.5,30.8,33,45
07/10/2005,0,0,19.6,32.6,21.9,30.2,41,41
08/10/2005,0,0,19.5,28.2,21.3,30.6,40,36
09/10/2005,0,0,19.2,28.9,21.7,32.8,33,38
10/10/2005,0,0,19.2,28.4,22.1,31.5,33,60
11/10/2005,0,0,19.1,28.8,20.4,31.2,36,71
12/10/2005,0,0,19.1,29,22.2,33.4,32,57
13/10/2005,0,0,19.3,28.7,23.8,33.8,30,57
14/10/2005,0,0,19.5,30.7,23,30.8,41,53
15/10/2005,0,0,19.6,28,19.5,29.6,49,55
16/10/2005,0,0,20.1,25.5,20.5,29.3,47,53
17/10/2005,0,0,19.8,25.3,22,31.3,42,52
18/10/2005,0,0,19.4,24.6,21.6,30.8,38,50
19/10/2005,0,0,19.6,28.4,22.5,31.9,31,46
20/10/2005,0,0,19.9,29.6,22,33,28,46
21/10/2005,0,0,19.7,29.2,24.9,34.3,26,43
22/10/2005,0,0,19.9,30.4,24.4,32.5,34,43
23/10/2005,0,0,20,32.7,20.1,29.8,49,49
24/10/2005,0,0,20.4,32.3,21.5,30.6,41,52
25/10/2005,0,0,20.5,33,23.5,33.3,30,56
26/10/2005,0,0,19.8,33.1,24.9,33.6,29,62
27/10/2005,0,0,19.8,33.4,20.8,27.5,58,59
28/10/2005,0,0,19.7,35.1,18.7,27,61,52
29/10/2005,0,0,20.3,34,19.3,29.4,45,44
30/10/2005,0,0,20.2,25.7,18.3,28.3,49,43
31/10/2005,0,0,20.1,21.7,19.9,31.8,42,42
01/11/2005,0,0,20.2,27.9,22,33.9,33,55
02/11/2005,0,0,20.3,32.4,26.7,33.3,32,69
03/11/2005,26.9,1.5,20.6,33.6,25,33.4,33,68
04/11/2005,1.1,0,21.1,33.9,24.5,33.2,32,61
05/11/2005,0,0,21,34.6,25.7,32.9,32,87
06/11/2005,0,0,21.2,31.4,25.8,34,33,79
07/11/2005,14,4.5,20.4,30.6,23,34.9,35,69
08/11/2005,20.7,13,20.1,31,22.7,36.2,30,63
09/11/2005,26.2,14.8,20.7,33.3,22.8,33.3,36,55
10/11/2005,0,0,20.9,31.9,21.4,28,57,54
11/11/2005,0,0,20.4,31.6,19.6,31,47,58
12/11/2005,0,0,20.9,33.9,21.2,32.2,38,65
13/11/2005,0,0,20.1,34.5,21.4,31.7,38,72
14/11/2005,0,0,20.3,31.2,23,33.9,36,57
15/11/2005,6.8,1.3,20.3,29.9,23.6,33.8,35,55
16/11/2005,0,0,20.4,29.8,24.2,36.1,29,54
17/11/2005,0,0,20,31.1,26.5,35.8,29,59
18/11/2005,0,0,20,31.2,24.4,33.6,40,49
19/11/2005,0,0,20.8,32.6,23.9,33.9,44,47
20/11/2005,2.8,5.5,20.7,33.9,24.9,32.7,40,49
21/11/2005,0,0,21.4,35.6,25.3,33.6,34,48
22/11/2005,0,0,21.5,33,25.6,34.7,31,51
23/11/2005,0,0,21.1,30.2,25.1,33.4,33,54
24/11/2005,0,0,20.8,31.2,24.8,33.6,38,57
25/11/2005,16.6,0,20.9,33.9,25.1,34.2,36,66
26/11/2005,0,1.3,20.9,34.2,24.5,34.3,34,55
27/11/2005,0,15.5,20.6,27.7,21.7,33.3,35,42
28/11/2005,30.8,6,20.4,26.9,23.3,29.4,59,40
29/11/2005,1.8,9,20.3,29.7,21.3,26,83,47
30/11/2005,14.8,9.5,20.9,28.7,20.5,27,82,52
01/12/2005,5.5,5,20.5,32,21.2,31.1,57,49
02/12/2005,2.5,1.5,20.9,34.6,23.5,31,48,51
03/12/2005,0,0,21.2,34,23.1,30.3,63,49
04/12/2005,0,0,20.7,33.5,21,28.8,76,49
05/12/2005,0,2,20.5,32.9,21.6,27.7,81,51
06/12/2005,0,0.5,20.4,33.6,21.5,29.2,72,50
07/12/2005,0,0,20.7,34.6,21.3,28.9,74,50
08/12/2005,3,31,20.8,35.1,21.1,29.3,73,53
09/12/2005,0,0,20.6,36.1,20.8,30.2,72,73
10/12/2005,0,0,20.6,33.4,22.6,28.9,81,65
11/12/2005,0,8,20.2,28.2,20.6,28.2,81,61
12/12/2005,2.2,5,20,31.5,22.2,30.2,76,57
13/12/2005,10.6,5.5,20.2,32.7,22.1,25.6,88,50
14/12/2005,1.5,0.5,20.1,32.2,15.9,22.2,93,44
15/12/2005,0,0.9,20.1,34.6,18.5,25.4,82,47
16/12/2005,0.5,30.4,20.1,34.5,18.6,26.7,81,45
17/12/2005,0,13,20.8,36.5,21.2,28.1,76,45
18/12/2005,0,5.5,20.6,35.8,21.5,27.6,80,41
19/12/2005,0,0,20.9,33.4,21.8,26.2,87,44
20/12/2005,0,0,20.5,33.3,22,28.2,79,44
21/12/2005,0,1.5,20.5,32.8,22.5,27.4,83,46
22/12/2005,0,2.3,20.3,34.1,20.2,25.4,92,52
23/12/2005,0.6,45.5,20.3,35.1,20.5,28.2,82,49
24/12/2005,10,10.5,20.8,34.1,20.7,27.6,85,44
25/12/2005,10.5,11.5,20.9,33.7,22.1,27.3,85,48
26/12/2005,0,0,21.1,34.3,21.3,23.5,92,59
27/12/2005,37.4,30,20.5,34.9,20.2,26,85,45
28/12/2005,0,0,20.5,34.1,20.1,27.2,83,51
29/12/2005,47.2,28.5,20.4,29.8,20.8,27.8,86,48
30/12/2005,4,8.5,20.4,25.8,21.1,25,89,47
31/12/2005,9.5,14.5,20.5,27.1,15,24.1,92,54
01/01/2006,13,26,20.5,22.2,20.9,22.2,94,58
02/01/2006,28.2,12.5,21.3,23.8,21.4,24.8,94,54
03/01/2006,4.6,1.5,21.2,25.6,21.6,25.5,86,60
04/01/2006,0,5.5,20.6,28.4,21.2,28.5,80,58
05/01/2006,0,0,21.1,28.8,21,28.9,81,46
06/01/2006,29.9,78.5,22.1,27.1,22.1,26.9,81,47
07/01/2006,0,0.2,20.9,27.5,20.4,27.2,78,53
08/01/2006,1.6,0,20.4,28.1,20.1,27.9,78,45
09/01/2006,5,0,19.9,27.1,19.7,27.1,83,45
10/01/2006,23,13.9,20.2,28.5,19.9,28.5,81,49
11/01/2006,19.1,9,21.2,25.2,21,25.6,89,54
12/01/2006,0.4,2,20.8,25.8,20.8,25.9,84,57
13/01/2006,3.9,9.5,21.8,26.7,21.9,26.5,83,46
14/01/2006,23.7,21,21.9,27,21.9,26.3,85,53
15/01/2006,10.8,15,18.5,26.6,18.6,26.2,88,54
16/01/2006,0,28,18.7,27.8,19.1,28.7,89,54
17/01/2006,42.5,0,19.2,24.1,18.8,24.7,91,72
18/01/2006,0,1.8,18.1,26.9,18.2,26.8,82,65
19/01/2006,0,0,20.1,28,20.1,28,78,53
20/01/2006,0,2.2,19.4,30.6,19.5,29.4,71,56
21/01/2006,0,7,21.7,25.5,21.5,26.2,89,58
22/01/2006,12.7,1.3,21.2,27,21.3,26.6,86,51
23/01/2006,0,0,21.4,27.5,21.4,27.1,82,52
24/01/2006,16.3,3,21.4,27.8,21.6,27.8,82,47
25/01/2006,4.5,36.5,21.2,25.7,20.9,25.7,86,46
26/01/2006,0,21.8,20.5,26.1,20.6,26.6,86,48
27/01/2006,22,3.7,21.6,26.2,21.9,26.1,86,43
28/01/2006,0,0.5,20.9,27.6,20.9,27.4,79,38
29/01/2006,1.8,0,19.5,29.5,19.8,29,71,36
30/01/2006,0,0,20.6,29.9,20.5,29.6,74,35
31/01/2006,0,0,19.9,28,20.9,27.7,81,43
01/02/2006,21.9,5,19.8,28.2,20.4,28,84,42
02/02/2006,2.2,4.8,19.1,26.2,19.3,25.7,88,50
03/02/2006,0,0,18.5,25,18.9,24.4,92,48
04/02/2006,56,23,21.1,25.8,20.7,25.5,88,43
05/02/2006,0,3.9,21.2,26.5,20.8,26.6,88,46
06/02/2006,0,17,21.4,26.7,21.5,27.7,85,44
07/02/2006,0,2.1,20.9,24.1,20.8,24.5,88,40
08/02/2006,0,0,21,27.1,21.1,26.8,79,43
09/02/2006,0,0,19.6,27.7,19.3,27.4,76,43
10/02/2006,0,0,18,27.4,18,27.2,76,57
11/02/2006,29.5,7.1,19.9,26.7,19.9,26.6,83,44
12/02/2006,6,0,19.2,26.8,19.1,26.7,82,47
13/02/2006,2.3,19.6,19.4,27.5,19.2,27.2,84,46
14/02/2006,4.9,4,20.3,27.9,20.3,28,76,45
15/02/2006,33,14.9,19,28.3,19.2,28.1,73,50
16/02/2006,0.6,16,20.5,26.6,20.5,26.6,84,45
17/02/2006,9.6,0,21.4,26.6,21.4,27.1,87,40
18/02/2006,13.7,46,20.5,25.6,20.3,26,86,42
19/02/2006,0,4.1,20.4,27.1,20.2,27.3,81,48
20/02/2006,5.6,1.5,20.1,27.4,20,27.7,79,42
21/02/2006,43.8,10.5,20.4,28.5,20.5,28.3,79,46
22/02/2006,0,0,19.9,27.5,19.8,27,79,38
23/02/2006,0,7.5,19.4,26.4,20,26.3,85,33
24/02/2006,7.5,0.9,18.3,26.1,18.3,26.1,81,44
25/02/2006,21.1,51.5,17.2,26.4,17.1,26.3,78,49
26/02/2006,0,48.5,17.4,28.4,17,28.2,72,54
27/02/2006,0,1.2,19.1,29.7,18.4,29.5,69,59
28/02/2006,0,0,21.2,29.3,21.1,29.4,74,65
01/03/2006,18,22.3,20.9,27.5,21.1,27.9,80,68
02/03/2006,0,7,19.8,27.7,20.2,27.7,83,46
03/03/2006,0,11,21.7,28,21.3,28,82,45
04/03/2006,1.5,11.5,21.9,27.9,21.6,28.3,85,40
05/03/2006,7.9,25.5,21.8,25.1,21.9,24.8,89,42
06/03/2006,5.8,9.5,21.3,24,21.7,24,92,42
07/03/2006,2.5,14.4,20.3,25.4,20.4,25.8,86,42
08/03/2006,0,1.2,17.7,25.7,18.5,26.3,86,47
09/03/2006,46.1,22.4,19.3,25.7,19.8,25.7,89,47
10/03/2006,0,0,19.2,25.6,18.9,25.8,86,42
11/03/2006,24.2,4.5,18.3,25.6,17.9,25.6,89,43
12/03/2006,2.1,28.5,19.9,26.3,20.2,26.4,85,41
13/03/2006,0,0.9,20.2,28.2,20.5,28.1,78,41
14/03/2006,6.4,0,19.6,27.8,19.3,27.8,79,46
15/03/2006,0,3.2,19.9,27.3,20,27.8,83,43
16/03/2006,0,0,20.5,25.6,20.4,25.8,84,41
17/03/2006,29.3,7,19.6,26.6,19.4,26.8,83,48
18/03/2006,20.2,0,19.3,25,19.3,25.2,84,47
19/03/2006,0,7.3,19.3,23.9,19.2,24.6,89,46
20/03/2006,0,0,19.3,26.3,19.4,26.6,82,48
21/03/2006,1.3,0,19,26.6,18.6,26.6,85,47
22/03/2006,4.8,6,19.4,27,18.8,27.1,79,44
23/03/2006,0.4,0.5,19.3,25.3,19.1,25.6,81,51
24/03/2006,1,5.5,17.6,25.3,17.6,25.6,80,58
25/03/2006,0.9,6.2,18.4,25,18,25.4,83,54
26/03/2006,10.6,11.5,16.5,25.1,17,25,85,61
27/03/2006,0,0.5,18.1,24.8,18.3,25.2,85,45
28/03/2006,4.6,28,19.5,26.2,18.8,26.2,83,41
29/03/2006,4.6,14.9,20.7,24.2,20.7,25.5,93,42
30/03/2006,0,0,19.6,24.7,19.5,25.4,86,50
31/03/2006,0,0,19.2,24.1,19,24.9,92,60
01/04/2006,6.2,7.5,18.2,23.3,18.4,23.7,89,45
02/04/2006,0,0.5,18.8,25,18.6,25.1,86,43
03/04/2006,0,4.5,18.1,24.7,18.3,25.2,86,51
04/04/2006,0,0,17.3,24.1,17.3,24.7,86,75
05/04/2006,0,0,17.9,23.7,18,24.2,83,80
06/04/2006,0,0,16.2,23.9,16.7,24.1,81,84
07/04/2006,0,0,15.5,24.3,15.8,23.9,79,84
08/04/2006,0,0,16.2,26.6,16.1,26.4,74,81
09/04/2006,0,0,16.4,26.2,16.3,25.7,73,73
10/04/2006,0,1.5,17.5,24.9,17,24.9,73,64
11/04/2006,0,1.5,16.2,25,16.6,25,71,58
12/04/2006,8.9,58,17.9,23.9,17.9,24,79,55
13/04/2006,1.3,0.3,16.3,25.5,16.3,25.4,75,50
14/04/2006,0,0,17.5,27.4,16.9,26.5,66,51
15/04/2006,0,0,17.2,29.7,16.6,29.2,52,51
16/04/2006,0,0,18.8,25.2,18.8,24.3,67,42
17/04/2006,0,0,18.4,26.2,17.9,25.7,71,43
18/04/2006,0,0,17.8,27,17.3,26.6,65,42
